Date,VEGA,VEGA_C130,VEGA_P110,TERRA,SOLACE,ANCHOR,NEON,HELIX,CERES,PRISM
2016-12-13,105.4755,0.01,4.6427,41.2481,41.589,97.9688,1088.4737,78.8597,201.8529,97.9471
2016-12-14,104.7291,0.0362,5.2172,41.7948,42.5865,98.6106,1065.8199,80.3657,199.7129,98.4581
2016-12-15,103.7022,0.01,6.077,42.0627,42.4933,98.9572,1021.6254,79.9951,195.3357,97.7303
2016-12-16,106.4649,0.0579,3.7013,42.6018,43.0026,99.4019,987.9103,81.6597,192.4001,98.9572
2016-12-19,107.2885,0.01,2.8866,43.3829,43.5904,99.1768,989.243,80.2542,186.1117,98.7475
2016-12-20,105.3508,0.2633,4.5233,43.3006,43.4356,98.9719,953.0079,80.9364,175.1642,97.2254
2016-12-21,106.7469,2.8483,9.2866,43.6549,44.1244,98.7925,996.6054,80.1353,171.4205,97.313
2016-12-22,110.3057,3.4394,7.7641,44.2125,44.2926,98.5764,941.2729,76.8822,172.2306,97.7584
2016-12-23,112.2478,4.0464,6.886,43.6656,44.0371,98.9108,936.727,76.1549,162.5479,96.7314
2016-12-26,109.8482,3.3347,7.8809,43.7071,43.8506,99.0627,1012.1153,74.682,159.4787,95.3128
2016-12-27,108.9693,3.0253,8.1935,43.5446,43.7575,98.5928,984.3812,75.5142,162.7254,95.5242
2016-12-28,111.0489,3.6785,7.4285,43.127,43.406,97.9326,1139.2538,75.7593,159.4964,95.5125
2016-12-29,110.0142,3.224,7.7856,44.4018,44.3352,98.6155,1236.841,77.1691,163.2379,96.7217
2016-12-30,110.7307,3.3507,7.3812,43.5231,43.6872,99.6989,1228.8451,75.4083,161.0736,95.6833
2017-01-02,112.0949,3.998,7.2858,42.7913,43.3174,100.1661,1258.6181,76.3008,154.1446,95.1216
2017-01-03,110.6484,3.5544,7.7335,43.5379,43.9589,99.5374,1207.4648,76.9394,155.4099,95.503
2017-01-04,110.5115,3.2825,7.531,44.1033,44.3802,98.8154,1209.1936,76.2559,150.0881,95.0331
2017-01-05,105.2922,2.2672,9.9415,43.6242,43.9584,99.4732,1054.9341,72.6633,158.739,93.4275
2017-01-06,103.4731,1.6794,10.8596,43.9446,44.3349,99.2694,712.7545,71.4777,158.7501,92.8717
2017-01-09,103.0237,1.7211,11.1763,44.9305,44.9321,98.0411,695.5275,71.3549,154.9945,92.8296
2017-01-10,101.1218,1.4924,11.9592,44.9871,45.1028,97.8621,634.7212,71.1283,153.7773,92.2222
2017-01-11,103.5639,1.7464,10.8611,46.456,46.5207,96.9839,725.3448,71.4718,149.8481,93.5563
2017-01-12,101.5188,1.4741,11.7503,45.4059,45.7274,96.3266,738.8329,73.8891,150.9067,93.0622
2017-01-13,100.7816,1.2101,12.0603,45.7925,46.328,97.017,759.6945,70.9732,146.2885,91.9342
2017-01-16,100.9731,1.2743,12.1892,46.5886,46.7076,97.2431,770.3846,69.8749,141.3913,91.5294
2017-01-17,103.2206,1.6102,11.0202,47.0648,47.476,97.1636,775.2321,68.4674,145.4151,92.7062
2017-01-18,101.164,1.1971,12.2853,46.869,47.6444,97.0506,761.6401,66.5322,142.6448,91.3936
2017-01-19,102.8729,1.532,10.8836,47.0639,47.7471,96.5937,632.9946,67.1302,143.0091,92.0616
2017-01-20,103.0065,1.3357,11.0295,47.5171,48.0839,96.3137,622.5899,67.3279,142.1975,92.2874
2017-01-23,101.5382,1.256,11.6855,47.8802,48.4296,98.2976,569.6884,69.3217,140.6353,92.4371
2017-01-24,102.2022,1.3741,11.4514,48.3694,48.855,99.1475,526.008,69.5622,139.2478,92.7763
2017-01-25,102.5722,1.4236,10.9692,49.0535,49.2793,100.5539,532.7973,69.5257,140.7423,93.415
2017-01-26,101.7017,1.2833,11.4611,48.4864,49.0872,100.4489,527.9831,66.9948,140.1314,92.1461
2017-01-27,101.7956,1.3126,11.4568,48.372,48.5625,100.3161,554.397,69.0691,137.0672,92.1968
2017-01-30,101.244,1.3046,11.8586,48.0148,47.9486,100.1615,540.9412,67.6557,133.8597,90.9518
2017-01-31,101.4195,1.3772,11.6627,47.8429,47.9488,100.768,561.0497,67.2131,136.6458,91.2053
2017-02-01,102.4714,1.2896,11.2251,48.4689,48.0789,100.313,599.135,66.0641,138.2734,91.5868
2017-02-02,105.0244,1.6188,9.9275,48.7422,48.164,99.992,657.1189,66.0607,142.1345,92.9204
2017-02-03,103.2519,1.3274,10.7759,50.4719,49.486,100.7545,657.2188,65.7702,143.8858,93.4798
2017-02-06,106.5509,1.9909,9.2348,50.6261,49.5289,101.7648,553.2177,62.2187,141.1421,93.0584
2017-02-07,103.6727,1.4734,10.5088,50.7316,50.0884,101.7827,557.322,64.1651,140.2262,92.9074
2017-02-08,103.3283,1.3431,10.483,50.7852,50.2112,100.6167,554.9981,63.4772,143.2106,93.0982
2017-02-09,104.2582,1.4028,10.295,50.3702,49.4851,99.4555,590.4189,62.4448,144.3761,92.9159
2017-02-10,104.7771,1.6045,9.7823,50.2169,49.2787,99.0903,575.6376,63.1351,147.1798,93.5042
2017-02-13,103.86,1.5328,10.423,50.8082,49.9745,99.6392,579.0316,62.7541,146.0451,93.4047
2017-02-14,103.522,1.5285,10.6685,50.6832,50.1187,99.139,598.9553,63.4795,145.3906,93.4219
2017-02-15,102.7734,1.2301,10.9247,49.8871,50.2051,99.3983,630.7561,59.2663,145.5541,91.8919
2017-02-16,101.8625,1.1122,11.1829,49.1201,50.0776,99.9361,649.0066,58.1231,145.5454,91.0793
2017-02-17,103.1542,1.2071,10.5305,48.8018,49.6754,101.4834,644.9813,60.0921,145.3249,91.6544
2017-02-20,103.805,1.4287,10.4413,48.8713,50.0957,101.2309,560.6453,61.0017,146.791,92.4206
2017-02-21,102.795,1.1423,10.7917,49.5842,50.6696,101.7158,630.1359,60.4202,145.5125,92.2015
2017-02-22,104.172,1.5519,10.0758,48.273,49.7881,101.7964,690.6232,60.9831,143.5637,91.8337
2017-02-23,104.7549,1.28,9.845,48.3789,49.6535,103.2489,647.465,62.0084,144.9032,92.4667
2017-02-24,106.1014,1.7158,9.1559,48.6833,49.1122,103.1058,650.7364,64.109,144.1053,93.3382
2017-02-27,107.2093,2.0118,8.5676,47.6237,48.4573,104.8592,641.1137,64.0219,144.6262,93.2594
2017-02-28,105.9715,1.7448,9.0838,47.4736,48.367,104.0559,668.8003,61.4462,152.3457,93.0148
2017-03-01,105.0556,1.9481,9.5126,46.8746,47.6064,103.6815,693.9338,61.1904,159.6006,93.197
2017-03-02,106.2258,1.7868,9.0616,46.746,47.0712,103.9001,677.9727,62.4218,164.3779,94.2882
2017-03-03,107.2948,1.7709,8.5056,46.6845,47.1023,103.4771,670.9701,64.1111,167.4168,95.4678
2017-03-06,107.3473,1.902,8.37,46.634,46.7489,104.127,647.9467,64.279,173.9063,96.2209
2017-03-07,107.5713,1.6784,8.4134,46.0656,46.1799,104.1228,630.3253,64.8081,174.2596,96.1947
2017-03-08,109.6971,2.3711,7.3206,46.3276,46.3298,103.5379,638.9414,65.8637,173.9481,97.1513
2017-03-09,108.8682,2.0561,7.5732,47.4527,47.0414,105.7145,641.6191,64.8678,178.643,97.7117
2017-03-10,109.7567,2.4988,7.1903,48.4472,47.8315,106.035,642.527,69.439,174.8735,99.335
2017-03-13,109.5019,2.2038,7.2563,47.3887,47.1394,106.0664,867.4136,70.565,174.7618,99.1085
2017-03-14,109.165,2.1769,7.47,47.7668,47.9012,106.2076,871.3973,71.8477,169.5799,99.0874
2017-03-15,110.9953,2.5055,6.8791,47.5593,47.5189,105.1097,723.1093,73.2351,171.4317,100.0947
2017-03-16,112.5061,3.2319,6.0399,47.5498,47.702,105.9289,650.7332,73.4134,171.2788,100.5689
2017-03-17,113.9991,3.3236,5.6104,47.4603,47.6235,106.3532,663.3391,73.4601,173.9087,101.2802
2017-03-20,116.3655,4.3703,4.7249,47.4111,47.8092,107.6843,673.6012,75.4749,180.6572,103.2734
2017-03-21,116.558,4.2588,4.6982,47.6812,47.72,106.56,617.1506,74.3931,178.2124,102.802
2017-03-22,117.8016,4.6195,4.1685,47.5581,47.4687,106.6932,633.3668,75.5583,177.7956,103.2575
2017-03-23,117.3523,4.4178,4.4362,46.6967,47.1523,107.0653,663.6666,74.8339,172.004,101.8804
2017-03-24,117.9372,4.6054,4.2567,46.6383,46.6534,106.9772,651.3901,75.8077,174.0977,102.3981
2017-03-27,117.7719,4.1728,4.3756,47.1701,46.8971,106.5868,713.7003,74.3042,172.2826,101.9622
2017-03-28,117.9705,4.4664,4.2657,47.5891,47.4082,106.2167,713.8405,73.5584,171.5665,101.9752
2017-03-29,119.0741,5.0185,3.7796,48.2379,47.7242,104.4337,608.5293,72.1748,174.0157,102.454
2017-03-30,117.712,4.3585,4.4099,48.1306,47.5928,104.1447,702.2121,70.3692,177.5302,101.9405
2017-03-31,121.432,5.5753,3.337,48.2577,47.965,104.5613,716.9481,69.7764,176.8426,102.842
2017-04-03,119.8384,5.1003,3.7032,48.9034,48.2822,104.9244,727.6181,66.5703,174.8285,101.6436
2017-04-04,117.6337,4.519,4.2525,49.3923,49.0039,105.1293,706.139,65.5821,173.6643,100.9865
2017-04-05,119.6209,5.1571,3.6406,49.3843,49.1312,106.231,846.5836,67.2161,171.5609,101.6687
2017-04-06,121.1885,5.5633,3.3323,49.3434,48.8818,106.2008,817.7769,66.7168,169.9934,101.684
2017-04-07,122.4452,6.2253,3.0673,49.5708,49.064,105.5931,844.159,68.1516,171.1766,102.7086
2017-04-10,123.706,6.5682,2.5251,49.0465,48.2427,105.9511,792.5839,70.4974,172.4304,103.3377
2017-04-11,123.7841,6.3743,2.6397,48.7742,48.3533,106.5651,779.5725,68.3443,175.2427,103.0547
2017-04-12,122.1697,5.7376,2.9931,49.1463,48.4559,105.5015,772.8864,66.2505,175.7008,102.2975
2017-04-13,122.2657,6.1236,3.0182,49.9378,48.7269,106.432,847.0731,66.8343,175.6767,102.8252
2017-04-14,121.0711,5.3156,3.3822,49.7353,48.9547,107.9613,807.4733,67.4025,168.501,101.8794
2017-04-17,122.8319,6.043,2.744,49.9186,49.2478,108.7627,826.3731,67.3178,167.3684,102.3554
2017-04-18,122.6872,5.9414,2.7916,49.3756,48.5852,109.8616,828.0067,69.0818,169.8701,102.4771
2017-04-19,121.2066,5.6135,3.0984,49.6682,48.7737,109.5434,821.308,70.6259,168.9536,102.5395
2017-04-20,120.5871,5.2935,3.1921,49.9437,48.5158,109.8002,752.4474,69.437,168.2403,101.9281
2017-04-21,121.3417,5.6595,3.0554,49.6624,48.5444,109.8856,766.9884,68.6884,166.1856,101.579
2017-04-24,120.3938,4.8939,3.3942,49.2095,48.4241,109.0396,685.6243,67.7406,169.2635,101.217
2017-04-25,118.9073,4.3746,3.531,49.0832,48.1973,109.4845,686.5795,67.0201,170.5373,100.6705
2017-04-26,119.3048,4.2212,3.5892,48.4115,47.7074,108.8875,692.6889,66.4922,170.5678,100.2658
2017-04-27,119.8,4.8278,3.1924,48.7029,48.0837,107.8774,665.1741,64.9134,175.1034,100.6516
2017-04-28,118.9528,4.0915,3.5274,48.2684,47.7983,108.0144,626.586,67.3368,172.2283,100.6249
2017-05-01,118.109,3.9762,3.7632,49.4027,49.1043,107.6156,622.7754,68.5934,173.3932,101.7129
2017-05-02,118.5143,3.8932,3.877,50.2198,49.8169,107.6951,627.3444,70.3305,174.341,102.8921
2017-05-03,116.0225,3.1346,4.3406,49.8202,49.9254,107.0162,627.0494,68.3507,169.2985,101.0049
2017-05-04,113.5134,2.3809,4.9208,50.1476,49.9206,108.1673,598.9664,68.8884,170.9387,100.8091
2017-05-05,112.209,2.0803,5.4047,49.8833,49.1613,109.2421,2575.3399,68.6017,171.6949,100.1511
2017-05-08,111.8196,1.9832,5.7797,49.6317,48.7868,109.5327,2617.817,66.9047,171.3424,99.313
2017-05-09,112.3565,2.0829,5.6263,50.9719,49.9688,110.1503,2692.1589,66.2849,166.1523,99.4531
2017-05-10,114.9327,2.9169,4.6743,50.4623,50.1203,110.5287,2736.6881,68.3699,160.3396,99.9034
2017-05-11,116.5894,3.0823,4.1142,50.6746,50.4156,110.6276,2941.3002,70.9823,156.1815,100.7631
2017-05-12,116.4288,3.2077,4.2634,50.8596,50.569,110.187,2697.3719,71.192,156.3571,100.9557
2017-05-15,116.4225,3.3308,4.0427,50.3445,49.8611,110.464,2677.3455,72.8773,154.016,100.7953
2017-05-16,114.719,2.5654,4.7332,50.3055,49.1344,110.8458,2774.1184,74.4701,151.6015,100.2888
2017-05-17,114.6376,2.4904,4.4383,49.6245,48.5376,111.1981,2721.4714,73.5927,155.0063,99.9458
2017-05-18,114.1725,2.4207,4.6633,48.6695,48.0309,111.747,2648.022,71.8849,156.0747,99.043
2017-05-19,114.7377,2.7558,4.3466,46.8339,46.4864,112.388,2756.5353,70.0522,157.4194,97.7868
2017-05-22,113.3848,2.2475,4.9756,47.1921,46.3847,113.4993,2690.1152,70.6236,156.8059,97.6286
2017-05-23,114.2385,2.3254,4.6871,48.4887,47.3484,113.418,2762.5016,67.4558,150.113,96.8963
2017-05-24,116.9745,3.2117,3.8289,48.4426,47.3953,113.7752,2841.0722,70.3006,146.1479,97.8644
2017-05-25,116.9588,2.9436,3.8084,47.6079,47.0551,113.0096,2785.849,68.2676,146.2089,96.9397
2017-05-26,117.7002,3.414,3.4617,46.98,46.4906,114.0202,2575.6932,67.3239,144.4284,96.2455
2017-05-29,118.9984,3.7721,3.1885,46.5268,46.0664,114.4364,2676.5606,66.4968,145.4444,96.1918
2017-05-30,118.3851,3.4323,3.1714,46.0364,45.5607,112.9365,2463.8282,68.736,144.7292,96.226
2017-05-31,118.7888,3.4589,3.3912,46.3676,45.9777,113.6654,2442.9946,68.6596,146.7967,96.8411
2017-06-01,118.8671,3.4503,3.1526,46.962,46.2752,113.7424,2404.5656,68.7589,145.2607,97.0548
2017-06-02,119.0811,3.7078,3.0577,46.0114,45.9178,114.6924,2473.3368,70.1171,141.5659,96.5844
2017-06-05,117.7542,3.3544,3.6351,46.7785,46.1561,115.6317,2959.5401,70.3367,147.3951,97.3281
2017-06-06,117.7672,3.0519,3.2726,47.5711,46.7935,114.4279,3083.8668,72.5603,148.0723,98.425
2017-06-07,118.6865,3.4814,3.0246,48.7212,47.8428,114.2826,3154.752,72.3123,151.3295,99.703
2017-06-08,121.382,4.0281,2.3795,50.6397,49.5343,114.1528,2819.9934,74.2032,154.6541,102.4632
2017-06-09,123.3181,5.0053,2.1022,49.9388,49.3319,115.1956,2828.4892,75.2345,158.5426,103.4802
2017-06-12,127.5059,7.029,1.4879,51.8387,50.9247,114.9444,2619.0177,74.2711,158.2744,105.3316
2017-06-13,126.2988,6.2541,1.6776,51.722,50.355,114.0276,2704.8247,73.4871,153.4167,104.0076
2017-06-14,127.94,7.0489,1.6598,51.5253,49.9725,113.1424,2960.4043,74.9404,153.5338,104.6934
2017-06-15,128.4143,7.3052,1.0083,51.9115,50.2632,112.4872,2951.001,74.6998,157.2202,105.3136
2017-06-16,132.7668,9.947,0.8995,51.4874,50.0509,113.327,3446.3272,73.0841,154.6215,105.3685
2017-06-19,131.4287,9.0166,0.865,51.7274,50.4743,113.0977,3101.1369,74.9422,156.1816,105.9632
2017-06-20,129.7571,7.699,1.0147,51.3299,49.7744,112.5467,3271.9916,76.7792,159.146,106.1482
2017-06-21,128.5525,7.0166,1.1316,51.3682,49.2826,113.8718,3220.2982,76.0289,162.2536,105.8742
2017-06-22,124.5012,5.2177,1.6446,52.0443,49.5733,114.6799,3008.5969,72.9007,162.0454,104.2758
2017-06-23,123.3657,4.8537,2.1317,52.0291,49.5494,113.9408,3447.5462,73.8891,161.1446,104.1566
2017-06-26,121.9499,3.7721,2.2778,52.0577,49.8181,113.2182,1853.8665,73.4822,161.3827,103.8405
2017-06-27,122.1918,4.1707,2.1139,52.3546,50.0154,114.3398,1762.491,73.4407,160.1201,103.8894
2017-06-28,122.8689,4.4025,2.128,52.8993,50.724,113.7111,1862.2553,75.0885,159.35,104.7655
2017-06-29,126.4488,6.2478,1.2015,51.6906,49.9248,113.4435,1681.7759,74.168,159.688,104.7594
2017-06-30,128.4899,6.9852,0.9557,52.4663,50.4092,112.9934,1684.1342,72.543,162.7618,105.6049
2017-07-03,127.5239,6.5595,0.953,52.4075,49.9277,113.2386,1657.8255,73.4474,162.3327,105.473
2017-07-04,125.8074,5.6462,1.3404,52.003,50.29,112.7602,1572.2529,71.8895,166.727,105.1606
2017-07-05,126.6918,5.6929,1.3083,52.9845,50.727,112.1254,1979.6945,71.0412,167.2735,105.6379
2017-07-06,124.2885,4.9851,1.6306,52.3987,49.8591,112.3911,1875.78,68.7342,168.4762,104.1161
2017-07-07,127.6675,6.4585,1.1561,51.6418,49.323,112.1515,2029.519,69.7305,166.4777,104.5447
2017-07-10,130.162,7.8119,0.6941,50.5059,48.1256,112.7433,1996.4118,69.365,166.6315,104.3746
2017-07-11,129.4143,7.867,1.0181,49.977,47.9182,111.5072,1922.2246,70.1246,164.4189,103.9046
2017-07-12,126.1328,5.2466,1.3125,50.7559,48.3362,111.5684,1845.0518,69.167,164.1246,103.2039
2017-07-13,128.5959,7.0164,1.0656,50.9836,48.1733,112.1313,1636.0235,70.1142,164.0282,104.0998
2017-07-14,128.5392,6.6458,0.7424,50.0512,47.436,112.645,1677.3491,69.7641,162.8935,103.1827
2017-07-17,130.9845,8.0579,0.767,46.493,47.333,112.4896,1559.4531,68.6714,167.2378,102.8925
2017-07-18,128.0491,6.3482,0.8506,45.7759,46.3255,111.8943,3000.0827,68.9113,168.2002,101.8493
2017-07-19,126.7989,5.6266,1.0731,45.28,45.7128,112.8215,2947.6724,72.4637,170.5478,102.5585
2017-07-20,126.785,5.5598,1.1711,45.9137,45.9946,111.4038,3060.8675,72.4735,168.1214,102.5239
2017-07-21,126.9118,5.7178,1.0874,45.4045,45.3983,111.2037,3163.6837,71.4901,163.8985,101.4101
2017-07-24,126.102,5.0168,1.0571,46.175,45.677,110.8083,3106.8604,71.1237,165.5544,101.5929
2017-07-25,127.2832,5.8855,1.004,46.5136,45.1854,110.8633,2849.4743,69.5859,163.4078,101.1079
2017-07-26,125.3574,4.767,1.039,46.7769,45.3473,110.8006,2835.5849,68.7522,166.5255,100.9521
2017-07-27,125.0329,4.4793,1.3877,46.6569,44.9913,110.8997,2953.0125,68.7684,167.2415,100.8133
2017-07-28,125.2801,4.6519,1.1746,47.5384,45.4846,110.1278,2974.6887,67.7777,167.3104,101.0003
2017-07-31,126.3009,5.3329,1.1885,48.2571,45.8334,109.9719,3068.7864,68.7753,167.9974,101.9637
2017-08-01,127.7466,5.7254,0.8159,48.6651,46.1188,109.4281,3036.1053,68.4199,168.0512,102.4097
2017-08-02,125.7193,4.8537,1.0296,49.2577,46.3561,109.7468,2938.4767,69.2209,171.6749,102.8941
2017-08-03,122.7987,3.4515,1.4007,49.1106,46.6202,109.5862,2952.4676,68.4304,170.6111,101.8914
2017-08-04,125.067,4.549,1.2467,49.554,47.492,110.111,2894.0938,68.1806,170.0949,102.7342
2017-08-07,125.8459,4.8423,0.9421,49.5378,47.249,109.2754,2855.8423,69.9578,171.815,103.5938
2017-08-08,124.517,4.4034,1.257,49.5031,47.386,109.9073,3407.9059,70.1561,171.4349,103.3416
2017-08-09,127.4191,5.3725,0.7772,49.5809,47.2301,110.0251,3354.716,67.937,171.0899,103.3406
2017-08-10,127.8275,5.6603,0.5314,49.3324,46.9599,110.2196,3228.8811,69.8867,168.1019,103.4482
2017-08-11,130.1688,6.7767,0.4925,49.0624,46.4388,110.4855,3249.6505,71.8977,169.1857,104.4436
2017-08-14,130.4592,7.0776,0.3869,49.3659,46.4102,109.7896,3282.0962,68.2586,168.0268,103.3026
2017-08-15,134.6102,9.3134,0.299,50.4293,46.7524,110.0855,3200.3068,70.6105,172.5919,106.0868
2017-08-16,138.4631,12.2482,0.0222,51.287,47.4621,109.0912,3313.496,72.0948,167.6388,107.3725
2017-08-17,138.186,11.8568,0.2773,50.4612,46.9106,109.5772,3210.5143,75.7859,167.1808,107.9033
2017-08-18,140.2427,13.424,0.1069,51.3139,47.2018,109.3971,3256.7032,76.0399,163.7822,108.4155
2017-08-21,141.7548,14.6269,0.0683,50.9099,46.9783,109.9856,3140.725,77.9454,174.5069,110.4626
2017-08-22,144.8165,17.1971,0.1313,51.4158,47.4266,109.6554,3499.7229,78.3919,175.5944,111.779
2017-08-23,142.9327,15.4974,0.1839,50.808,47.1987,109.5962,3687.5757,76.5393,174.1024,110.3524
2017-08-24,144.3606,16.7264,0.0491,50.8023,47.4155,109.8308,3637.8233,74.1184,169.5877,109.453
2017-08-25,146.7881,19.03,0.01,51.2387,47.1809,108.8139,3616.5189,71.4377,166.6741,108.9246
2017-08-28,143.1295,15.7166,0.01,50.0111,46.0649,109.2282,4476.921,72.6748,169.3795,108.0354
2017-08-29,140.4785,13.4706,0.01,50.3255,46.264,108.8317,3205.6003,75.2971,172.4702,108.7064
2017-08-30,136.1613,9.9439,0.0895,51.4274,46.621,109.4127,2972.4481,73.1998,171.3326,107.3656
2017-08-31,135.4445,9.3274,0.1892,51.3781,46.7886,109.2598,2972.9708,72.261,170.6181,106.8516
2017-09-01,136.9153,10.6121,0.0924,52.2873,47.6222,110.1255,2892.5991,73.7206,165.8091,107.615
2017-09-04,140.1538,13.0471,0.157,52.2135,47.7251,110.5116,3767.5822,74.3282,166.0268,108.5347
2017-09-05,140.5179,13.3888,0.01,52.8339,48.0662,110.6567,3492.6038,69.9006,170.5851,108.1273
2017-09-06,144.0548,16.0136,0.0266,51.0239,47.1307,109.2557,3595.7967,71.5384,174.9742,109.0531
2017-09-07,141.3234,13.7117,0.1939,52.583,48.5805,109.181,3484.4676,70.0175,179.6913,109.462
2017-09-08,137.669,10.5602,0.1352,53.9657,48.6662,107.9348,3674.0577,71.5089,181.8721,109.7802
2017-09-11,137.4178,10.513,0.0865,53.6275,49.0899,107.7819,3454.4294,72.6102,182.9988,110.2408
2017-09-12,138.2406,11.3021,0.01,52.2062,48.3012,107.9542,3417.712,73.3909,181.6044,109.6485
2017-09-13,138.2556,11.0495,0.01,52.2913,48.4886,106.8632,3294.3704,73.3876,182.7925,109.8559
2017-09-14,134.0749,8.1489,0.0442,51.3036,47.3599,106.6342,2975.0394,70.1648,186.9239,107.6391
2017-09-15,133.7336,7.7483,0.0834,51.4835,47.861,107.0846,3398.0914,69.6627,186.9249,107.6181
2017-09-18,131.1649,6.1758,0.3128,51.8631,47.662,106.6037,3660.9752,67.8698,185.6612,106.3503
2017-09-19,132.4016,6.6506,0.1448,51.2753,47.4122,106.8665,3395.1651,70.0367,186.8784,107.0961
2017-09-20,133.2344,7.3133,0.01,52.1918,48.1798,108.2296,3203.3062,70.3809,192.529,108.6347
2017-09-21,131.45,5.6937,0.3976,52.5227,48.2803,107.5288,3447.1352,70.1608,191.4764,108.118
2017-09-22,130.3925,5.4532,0.2527,53.1235,49.3072,106.7873,3814.1514,72.9668,192.5324,109.3659
2017-09-25,128.324,4.0993,0.1274,53.0843,49.4634,105.5343,3442.5874,71.9466,192.5646,108.6034
2017-09-26,128.1402,4.3844,0.2407,52.2141,48.9948,105.2013,3264.0356,75.1023,190.0451,108.7293
2017-09-27,130.019,5.2346,0.2131,52.7172,49.1978,105.3294,3243.5216,77.5324,187.9912,109.9084
2017-09-28,128.2431,4.2202,0.4692,52.7276,49.2977,104.7897,3107.9415,79.1293,187.6691,109.952
2017-09-29,129.1669,4.7877,0.0799,52.0325,48.4784,104.1611,3034.8593,78.9753,185.7232,109.3959
2017-10-02,128.2283,3.8959,0.3593,52.7487,49.3346,103.0892,2992.3284,79.1684,186.54,109.8644
2017-10-03,126.7042,3.5558,0.4756,54.1045,50.0447,103.1738,2911.4219,81.41,186.1547,110.8014
2017-10-04,126.4638,3.2809,0.2322,53.9633,50.0778,103.117,2992.7225,81.9999,183.8831,110.6182
2017-10-05,124.5407,2.323,0.3875,56.0897,51.6606,103.7495,2759.4344,82.3277,186.169,111.7134
2017-10-06,123.4538,2.1278,0.3685,56.0626,51.9197,103.271,4326.8641,81.9218,190.9666,111.9545
2017-10-09,121.2389,1.1541,0.6801,56.1644,51.7446,104.466,4419.749,81.5912,184.8439,110.5708
2017-10-10,124.7905,2.1765,0.3481,55.4272,51.646,103.8423,4830.8928,78.6382,183.7026,110.0993
2017-10-11,125.0771,2.2599,0.397,56.3986,52.7033,103.416,4746.9844,75.5474,182.2513,109.6509
2017-10-12,123.8225,1.8072,0.5187,55.6792,51.999,103.12,5243.1872,75.7754,182.7948,109.0467
2017-10-13,124.1955,1.7969,0.2536,56.0269,52.9619,103.0158,5281.2142,76.4302,182.5493,109.7412
2017-10-16,124.0423,2.0423,0.1008,55.5643,52.2454,101.9282,5363.0927,75.1188,181.0106,108.8201
2017-10-17,123.6613,1.6574,0.3435,55.0792,51.9679,101.3486,5276.3224,74.6649,185.097,108.8799
2017-10-18,124.8241,2.0622,0.2914,55.642,52.5546,101.8172,5336.6793,74.465,186.084,109.5874
2017-10-19,126.3478,2.4184,0.2011,55.6277,52.1091,102.1697,5278.0654,74.4474,181.3169,109.2213
2017-10-20,125.4605,1.8473,0.1568,55.6101,52.0869,102.775,5499.9391,73.9673,174.5043,108.0064
2017-10-23,124.3752,1.7523,0.2501,56.6526,52.7056,102.4711,5308.3381,73.2701,175.6685,108.1543
2017-10-24,123.8467,1.2195,0.4305,57.9656,53.4947,103.0968,4951.822,72.0391,174.4551,108.154
2017-10-25,119.6539,0.5861,0.6356,58.4781,54.1963,102.4443,5010.3943,72.0739,178.464,107.8938
2017-10-26,116.8023,0.0632,0.9579,57.8702,54.0059,101.6267,5158.979,73.5247,177.1427,107.1302
2017-10-27,119.1156,0.7638,0.5397,57.2714,53.8625,102.1409,4978.0917,72.6927,176.1616,107.1679
2017-10-30,122.2489,1.0666,0.2561,57.4171,54.0657,102.2885,5180.8598,74.5267,172.9654,108.3245
2017-10-31,121.9899,0.8513,0.4707,57.39,54.3488,102.3811,5141.9791,74.6342,171.622,108.2526
2017-11-01,123.0734,1.2055,0.1705,56.4357,53.9766,101.6424,4886.4118,74.7664,172.226,108.2928
2017-11-02,123.7414,0.9965,0.1446,57.2349,54.1825,100.714,4912.1897,75.4059,170.3242,108.7113
2017-11-03,129.6643,3.3643,0.01,57.7387,54.208,101.8353,4862.4535,74.3319,166.4969,109.6285
2017-11-06,132.2158,4.7102,0.1392,56.5569,53.165,102.0475,4851.7458,73.2123,165.782,109.2427
2017-11-07,132.1319,4.5925,0.2413,56.1286,52.3989,102.2571,6154.9964,71.6049,166.0383,108.4605
2017-11-08,130.2865,3.578,0.0639,55.71,51.8806,103.1549,6226.1965,70.5483,160.3352,106.6864
2017-11-09,127.1339,1.9683,0.0359,55.363,51.5321,103.4444,5633.1926,70.2239,159.0063,105.1723
2017-11-10,127.4065,1.9327,0.0238,56.8815,52.6547,103.2427,5634.1577,70.0152,159.2528,105.9992
2017-11-13,126.0205,1.087,0.01,57.1909,52.9502,103.4376,5473.4906,72.2193,157.0169,106.2255
